442
4
10.00	18.00	27.30	48.00
10.00	18.00	27.30	48.00
10.00	18.00	27.30	48.00
10.00	18.00	27.30	48.00
13.50	24.30	36.80	64.80
10.00	18.00	20.50	48.00
10.00	18.00	20.50	48.00
10.00	18.00	20.50	48.00
10.00	18.00	20.50	48.00
10.00	18.00	20.50	48.00
10.00	18.00	20.50	48.00
10.00	18.00	20.50	48.00
10.00	18.00	20.50	48.00
10.00	18.00	20.50	48.00
10.00	18.00	20.50	48.00
10.00	18.00	20.50	48.00
10.00	18.00	20.50	48.00
10.00	18.00	20.50	48.00
16.83	30.30	34.40	80.80
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
16.00	28.80	32.70	76.80
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
10.00	18.00	36.80	48.00
17.50	31.50	35.80	84.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
16.83	0.00	38.50	69.02
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
16.33	0.00	37.30	66.97
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.67	0.00	24.40	43.73
10.00	18.00	34.10	48.00
10.00	18.00	34.10	48.00
10.00	18.00	34.10	48.00
15.83	28.50	54.00	76.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
11.50	0.00	26.30	47.15
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
15.50	0.00	52.80	63.55
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
13.17	0.00	30.10	53.98
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
10.00	0.00	22.90	41.00
11.17	0.00	25.50	45.78
10.00	18.00	34.10	48.00
10.00	18.00	34.10	48.00
10.00	18.00	34.10	48.00
10.00	18.00	34.10	48.00
18.33	33.00	62.50	88.00
10.00	18.00	34.10	48.00
10.00	18.00	34.10	48.00
10.00	18.00	34.10	48.00
13.00	23.40	44.30	62.40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
